img,joints,cartesians,yolo_midpoint,our_midpoint,class
additivenoise/img130_additivenoise.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
blur/img130_blur.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
clahe/img130_clahe.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
chromaticaberration/img130_chromaticaberration.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
defocus/img130_defocus.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
downscale/img130_downscale.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
emboss/img130_emboss.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
gaussnoise/img130_gaussnoise.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
gaussianblur/img130_gaussianblur.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
illumination/img130_illumination.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
medianblur/img130_medianblur.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
motionblur/img130_motionblur.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
multiplicativenoise/img130_multiplicativenoise.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
saltandpepper/img130_saltandpepper.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
plas_shadow/img130_plas_shadow.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
posterize/img130_posterize.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
superpixels/img130_superpixels.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
shotnoise/img130_shotnoise.png,"[39.62, 12.89, 37.55, -57.63, -68.64, 122.62]","[[234.18, 267.39, 367.6], [0.01, 0.009, -0.694, -0.72]]","[589.492, 95.198]","[625.068, 120.089]",0.0
additivenoise/img131_additivenoise.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
blur/img131_blur.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
clahe/img131_clahe.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
chromaticaberration/img131_chromaticaberration.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
defocus/img131_defocus.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
downscale/img131_downscale.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
emboss/img131_emboss.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
gaussnoise/img131_gaussnoise.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
gaussianblur/img131_gaussianblur.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
illumination/img131_illumination.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
medianblur/img131_medianblur.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
motionblur/img131_motionblur.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
multiplicativenoise/img131_multiplicativenoise.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
saltandpepper/img131_saltandpepper.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
plas_shadow/img131_plas_shadow.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
posterize/img131_posterize.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
superpixels/img131_superpixels.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
shotnoise/img131_shotnoise.png,"[44.61, 44.46, 30.78, -47.49, -82.05, 100.89]","[[235.68, 306.29, 211.17], [0.01, 0.009, -0.694, -0.72]]","[581.449, 210.661]","[602.939, 240.15]",2.0
additivenoise/img131_additivenoise.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
blur/img131_blur.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
clahe/img131_clahe.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
chromaticaberration/img131_chromaticaberration.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
defocus/img131_defocus.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
downscale/img131_downscale.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
emboss/img131_emboss.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
gaussnoise/img131_gaussnoise.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
gaussianblur/img131_gaussianblur.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
illumination/img131_illumination.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
medianblur/img131_medianblur.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
motionblur/img131_motionblur.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
multiplicativenoise/img131_multiplicativenoise.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
saltandpepper/img131_saltandpepper.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
plas_shadow/img131_plas_shadow.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
posterize/img131_posterize.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
superpixels/img131_superpixels.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
shotnoise/img131_shotnoise.png,"[84.95, 36.31, 57.12, -6.62, -95.51, 89.66]","[[16.7, 282.78, 204.58], [0.01, 0.009, -0.694, -0.72]]","[443.057, 213.256]","[441.915, 239.208]",1.0
additivenoise/img131_additivenoise.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
blur/img131_blur.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
clahe/img131_clahe.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
chromaticaberration/img131_chromaticaberration.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
defocus/img131_defocus.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
downscale/img131_downscale.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
emboss/img131_emboss.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
gaussnoise/img131_gaussnoise.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
gaussianblur/img131_gaussianblur.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
illumination/img131_illumination.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
medianblur/img131_medianblur.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
motionblur/img131_motionblur.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
multiplicativenoise/img131_multiplicativenoise.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
saltandpepper/img131_saltandpepper.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
plas_shadow/img131_plas_shadow.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
posterize/img131_posterize.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
superpixels/img131_superpixels.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
shotnoise/img131_shotnoise.png,"[42.83, 15.85, 34.16, -54.84, -66.69, 121.77]","[[233.82, 290.45, 365.98], [0.01, 0.009, -0.694, -0.72]]","[591.703, 94.927]","[624.597, 119.147]",0.0
additivenoise/img132_additivenoise.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
blur/img132_blur.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
clahe/img132_clahe.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
chromaticaberration/img132_chromaticaberration.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
defocus/img132_defocus.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
downscale/img132_downscale.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
emboss/img132_emboss.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
gaussnoise/img132_gaussnoise.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
gaussianblur/img132_gaussianblur.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
illumination/img132_illumination.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
medianblur/img132_medianblur.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
motionblur/img132_motionblur.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
multiplicativenoise/img132_multiplicativenoise.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
saltandpepper/img132_saltandpepper.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
plas_shadow/img132_plas_shadow.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
posterize/img132_posterize.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
superpixels/img132_superpixels.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
shotnoise/img132_shotnoise.png,"[42.16, 43.4, 34.17, -49.7, -84.02, 99.51]","[[234.45, 285.95, 208.98], [0.01, 0.009, -0.694, -0.72]]","[581.543, 211.388]","[603.88, 241.091]",2.0
additivenoise/img132_additivenoise.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
blur/img132_blur.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
clahe/img132_clahe.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
chromaticaberration/img132_chromaticaberration.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
defocus/img132_defocus.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
downscale/img132_downscale.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
emboss/img132_emboss.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
gaussnoise/img132_gaussnoise.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
gaussianblur/img132_gaussianblur.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
illumination/img132_illumination.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
medianblur/img132_medianblur.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
motionblur/img132_motionblur.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
multiplicativenoise/img132_multiplicativenoise.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
saltandpepper/img132_saltandpepper.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
plas_shadow/img132_plas_shadow.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
posterize/img132_posterize.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
superpixels/img132_superpixels.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
shotnoise/img132_shotnoise.png,"[59.2, 4.68, 48.32, -37.51, -61.4, 111.57]","[[131.05, 294.96, 362.67], [0.01, 0.009, -0.694, -0.72]]","[530.183, 96.572]","[546.91, 121.972]",1.0
additivenoise/img132_additivenoise.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
blur/img132_blur.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
clahe/img132_clahe.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
chromaticaberration/img132_chromaticaberration.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
defocus/img132_defocus.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
downscale/img132_downscale.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
emboss/img132_emboss.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
gaussnoise/img132_gaussnoise.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
gaussianblur/img132_gaussianblur.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
illumination/img132_illumination.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
medianblur/img132_medianblur.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
motionblur/img132_motionblur.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
multiplicativenoise/img132_multiplicativenoise.png,"[44.25, 17.2, 32.85, -53.51, -65.98, 121.15]","[[232.59, 300.39, 364.01], [0.01, 0.009, -0.694, -0.72]]","[595.788, 95.798]","[619.418, 121.03]",0.0
